date,stock_code,margin_balance,margin_buy,margin_repay,short_volume
2024-08-15,600900,8258186776.0,110953728.0,169936473.0,1313383.0
2024-08-15,601138,2350564159.0,193238769.0,229590050.0,799023.0
2024-08-15,601985,1585422487.0,144586935.0,100329958.0,1656100.0
2024-08-15,603019,4712862805.0,109708027.0,130326200.0,458100.0
2024-08-15,603083,607151606.0,9675852.0,19202192.0,108013.0
2024-08-15,603501,2770639282.0,89763783.0,68578872.0,96960.0
2024-08-15,603986,2294723062.0,54969457.0,62244333.0,104400.0
2024-08-15,605358,779331320.0,11317599.0,10120544.0,493052.0
2024-08-15,688008,1127508349.0,49634251.0,62856174.0,111717.0
2024-08-15,688012,1144185893.0,52611801.0,73000232.0,120011.0
2024-08-15,688017,357377536.0,20329803.0,19177946.0,133108.0
2024-08-15,688019,156261896.0,6508709.0,8654200.0,130105.0
2024-08-15,688041,1327514038.0,70821432.0,112402241.0,668121.0
2024-08-15,688110,528095150.0,9577121.0,9232463.0,351952.0
2024-08-15,688123,268947360.0,30766967.0,13138826.0,35278.0
2024-08-15,688126,482444515.0,11342613.0,8523302.0,1266701.0
2024-08-15,688160,87848212.0,11835465.0,7663553.0,3880.0
2024-08-15,688256,1194746829.0,113162100.0,117707833.0,104476.0
2024-08-15,688320,163651215.0,2993995.0,2982632.0,11233.0
2024-08-15,688396,606019765.0,6773937.0,9034201.0,243480.0
2024-08-15,688498,251029100.0,15930686.0,12187541.0,61614.0
2024-08-15,688525,775881805.0,77375814.0,75449911.0,148522.0
2024-08-15,688676,108740870.0,5095385.0,5910946.0,77553.0
2024-08-15,688728,217519863.0,7078641.0,8281241.0,184493.0
2024-08-15,688766,81880784.0,3786911.0,5139862.0,32432.0
2024-08-15,688981,2780984019.0,80785373.0,86286844.0,598707.0
2024-10-15,600183,618326215.0,42561390.0,25278340.0,68600.0
2024-10-15,600406,927665156.0,66794755.0,43012720.0,217637.0
2024-10-15,600584,1684715731.0,257646621.0,323508538.0,93500.0
2024-10-15,600703,4388114548.0,110076931.0,90381758.0,101800.0
2024-10-15,600745,2188376267.0,66621473.0,66861038.0,87300.0
2024-10-15,600900,7681201888.0,202227836.0,278907410.0,1801000.0
2024-10-15,601138,2225473753.0,266338158.0,288499328.0,329400.0
2024-10-15,601985,1610527674.0,158832365.0,138633747.0,1294400.0
2024-10-15,603019,4821754952.0,743515740.0,714653123.0,105200.0
2024-10-15,603083,563962639.0,48111607.0,47954357.0,66556.0
2024-10-15,603501,2728154627.0,397883497.0,328000942.0,61500.0
2024-10-15,603986,2446722432.0,170169281.0,199203149.0,39800.0
2024-10-15,605358,649619021.0,27195550.0,28449123.0,99800.0
2024-10-15,688008,2511587765.0,468109017.0,349422225.0,32871.0
2024-10-15,688012,1770282989.0,321973897.0,212228134.0,41490.0
2024-10-15,688017,398668053.0,62481003.0,50570561.0,42787.0
2024-10-15,688019,384375959.0,27857851.0,28044303.0,6975.0
2024-10-15,688041,2095943494.0,525527128.0,451148405.0,118101.0
2024-10-15,688110,448790754.0,35316774.0,27899900.0,34609.0
2024-10-15,688123,313450243.0,37420675.0,33695182.0,12399.0
2024-10-15,688126,513189669.0,71311840.0,69771404.0,95295.0
2024-10-15,688160,94600114.0,7880305.0,8348443.0,2129.0
2024-10-15,688256,1685528689.0,547287112.0,441170997.0,10400.0
2024-10-15,688320,186989771.0,11297906.0,11488001.0,4093.0
2024-10-15,688396,581571903.0,43567598.0,47473333.0,47169.0
2024-10-15,688498,459085275.0,170487210.0,66048336.0,24058.0
2024-10-15,688525,972398515.0,210414476.0,188624594.0,153816.0
2024-10-15,688676,364400331.0,40966159.0,34077468.0,95727.0
2024-10-15,688728,220862843.0,19433021.0,27990259.0,0.0
2024-10-15,688766,272323783.0,31981041.0,35819638.0,5744.0
2024-10-15,688981,5428380412.0,1918258186.0,1603341021.0,222941.0
2024-11-15,600183,574087263.0,37121286.0,45277366.0,63100.0
2024-11-15,600406,815802730.0,32107376.0,28956464.0,210837.0
2024-11-15,600584,2573075713.0,520597512.0,542750993.0,130700.0
2024-11-15,600703,4520239510.0,100908412.0,98247866.0,109400.0
2024-11-15,600745,2146180287.0,130043329.0,220950117.0,74000.0
2024-11-15,600900,8562611207.0,160516861.0,109447810.0,1112000.0
2024-11-15,601138,3293311793.0,313715327.0,387411587.0,259200.0
2024-11-15,601985,1663131731.0,119065466.0,200239619.0,1278300.0
2024-11-15,603019,6141705982.0,1494630790.0,1505166298.0,115300.0
2024-11-15,603083,966429508.0,249665788.0,265501199.0,49000.0
2024-11-15,603501,3250508911.0,207980618.0,242394973.0,36700.0
2024-11-15,603986,2837449066.0,168268341.0,198539078.0,37400.0
2024-11-15,605358,676911169.0,25814822.0,38853861.0,181800.0
2024-11-15,688008,3963774806.0,391726249.0,407463204.0,72232.0
2024-11-15,688012,2823913660.0,444745264.0,787666860.0,47241.0
2024-11-15,688017,458373053.0,99199302.0,92386586.0,45189.0
2024-11-15,688019,440230004.0,30710830.0,29525492.0,6073.0
2024-11-15,688041,3609295030.0,281728052.0,357365749.0,80093.0
2024-11-15,688110,588190775.0,33282204.0,33821984.0,32252.0
2024-11-15,688123,517554795.0,56516289.0,44675130.0,7800.0
2024-11-15,688126,816172566.0,46635588.0,92851337.0,96622.0
2024-11-15,688160,106901878.0,15753770.0,14333191.0,1500.0
2024-11-15,688256,3034791140.0,656740642.0,456392680.0,10400.0
2024-11-15,688320,198996017.0,46039115.0,62881631.0,5400.0
2024-11-15,688396,749745200.0,78783974.0,68086357.0,44802.0
2024-11-15,688498,390698996.0,24736673.0,50227358.0,7868.0
2024-11-15,688525,1166872451.0,98397536.0,157801082.0,73928.0
2024-11-15,688676,413996466.0,32147778.0,32444555.0,44974.0
2024-11-15,688728,407596181.0,35609677.0,21893441.0,0.0
2024-11-15,688766,446955284.0,33432022.0,29580871.0,3600.0
2024-11-15,688981,8483679923.0,986508791.0,1124952610.0,185604.0
2025-01-15,600183,745293306.0,31386328.0,100216490.0,125000.0
2025-01-15,600406,681249994.0,18776769.0,17187383.0,409645.0
2025-01-15,600584,2843913831.0,292674532.0,357613893.0,110600.0
2025-01-15,600703,4463967237.0,21190229.0,23614719.0,22200.0
2025-01-15,600745,2390945690.0,62355807.0,60142507.0,102300.0
2025-01-15,600900,9187273548.0,140872207.0,142516559.0,980500.0
2025-01-15,601138,3414625191.0,170617173.0,144633244.0,246000.0
2025-01-15,601985,2138685360.0,79881425.0,121653822.0,1527300.0
2025-01-15,603019,6109620150.0,581729015.0,455295211.0,110500.0
2025-01-15,603083,836331324.0,54124060.0,57101760.0,66900.0
2025-01-15,603501,3261076921.0,221816891.0,123882871.0,48500.0
2025-01-15,603986,2925248398.0,594666496.0,882414171.0,57700.0
2025-01-15,605358,686783403.0,6298556.0,6851043.0,82100.0
2025-01-15,688008,3776545476.0,223671408.0,221755758.0,77467.0
2025-01-15,688012,2982345126.0,216294734.0,159073989.0,37775.0
2025-01-15,688017,713435436.0,204361304.0,155876577.0,41177.0
2025-01-15,688019,421027946.0,13082314.0,31644163.0,17950.0
2025-01-15,688041,3075140749.0,643589262.0,463419175.0,107376.0
2025-01-15,688110,713744760.0,48578105.0,34723065.0,74978.0
2025-01-15,688123,467771405.0,74928565.0,97523803.0,23683.0
2025-01-15,688126,746699331.0,22686063.0,25849009.0,137195.0
2025-01-15,688160,128430380.0,31347959.0,30817815.0,0.0
2025-01-15,688256,4324024884.0,898737592.0,1099907358.0,19561.0
2025-01-15,688320,381240618.0,100464000.0,83128181.0,0.0
2025-01-15,688396,738566472.0,11976073.0,12634372.0,30677.0
2025-01-15,688498,402431644.0,38785192.0,62550215.0,8987.0
2025-01-15,688525,1392883618.0,117329398.0,89768168.0,148671.0
2025-01-15,688676,653039030.0,95791272.0,94352458.0,84128.0
2025-01-15,688728,368970541.0,5543809.0,7494497.0,0.0
2025-01-15,688766,482003269.0,83969081.0,76411723.0,9710.0
2025-01-15,688981,8346559658.0,1272828194.0,1461370011.0,243644.0
2025-04-15,600183,493065455.0,19418586.0,28029183.0,97700.0
2025-04-15,600406,772983513.0,20536917.0,28719198.0,499017.0
2025-04-15,600584,2553074398.0,58057019.0,49358294.0,125400.0
2025-04-15,600703,4450198158.0,22718783.0,22361720.0,130600.0
2025-04-15,600745,2186295522.0,16414333.0,20160012.0,73700.0
2025-04-15,600900,9330070070.0,138357313.0,133241671.0,1291200.0
2025-04-15,601138,2843550727.0,88245017.0,124204287.0,616400.0
2025-04-15,601985,1728962254.0,83310147.0,96008936.0,1550100.0
2025-04-15,603019,5824992743.0,259725465.0,263294502.0,167100.0
2025-04-15,603083,736456219.0,16183932.0,14992605.0,71900.0
2025-04-15,603501,3296523768.0,182921201.0,141994839.0,65600.0
2025-04-15,603986,2569246119.0,80741537.0,78488463.0,55000.0
2025-04-15,605358,795685022.0,6950050.0,9555592.0,198600.0
2025-04-15,688008,2966406437.0,112510337.0,133154534.0,108395.0
2025-04-15,688012,2900307727.0,84277718.0,100678701.0,58907.0
2025-04-15,688017,782568379.0,40078020.0,68072815.0,40823.0
2025-04-15,688019,405809349.0,42994330.0,28668183.0,16195.0
2025-04-15,688041,3399806286.0,125262313.0,235180509.0,139350.0
2025-04-15,688110,870376873.0,12079118.0,11288631.0,38325.0
2025-04-15,688123,310271203.0,16423889.0,10628586.0,18754.0
2025-04-15,688126,808133043.0,15481778.0,21920749.0,177122.0
2025-04-15,688160,115797801.0,33795914.0,34826252.0,0.0
2025-04-15,688256,4913023384.0,293474743.0,354603756.0,23387.0
2025-04-15,688320,315110953.0,8795526.0,10808503.0,0.0
2025-04-15,688396,747588947.0,15595183.0,13589546.0,71225.0
2025-04-15,688498,384143413.0,11047799.0,6744865.0,5136.0
2025-04-15,688525,1389428024.0,65936271.0,92613742.0,128583.0
2025-04-15,688676,694674956.0,27639320.0,29291992.0,57648.0
2025-04-15,688728,295668594.0,4767437.0,9148605.0,0.0
2025-04-15,688766,542667336.0,22975894.0,28413557.0,5285.0
2025-04-15,688981,7357204549.0,272800756.0,314701743.0,287474.0
2025-05-15,600183,581404527.0,28360845.0,44033667.0,174100.0
2025-05-15,600406,778051850.0,20456089.0,17833608.0,268217.0
2025-05-15,600584,2492448799.0,87243471.0,68324641.0,110300.0
2025-05-15,600703,4276803012.0,24007241.0,35002946.0,134000.0
2025-05-15,600745,2052415116.0,18196498.0,23140405.0,118200.0
2025-05-15,600900,9164122965.0,113100313.0,146761654.0,1392300.0
2025-05-15,601138,2742454561.0,134059367.0,112894195.0,599600.0
2025-05-15,601985,1724955404.0,131682846.0,74377266.0,1021600.0
2025-05-15,603019,5520187177.0,181083528.0,251098646.0,160000.0
2025-05-15,603083,914764557.0,93710717.0,69269277.0,83300.0
2025-05-15,603501,3427615888.0,141456833.0,138277843.0,73495.0
2025-05-15,603986,2675137353.0,153716921.0,217187587.0,60500.0
2025-05-15,605358,863300830.0,28112836.0,31358832.0,235200.0
2025-05-15,688008,2800108986.0,96080274.0,109754459.0,140860.0
2025-05-15,688012,2813357258.0,85065388.0,50472023.0,37368.0
2025-05-15,688017,832911718.0,43200299.0,70381781.0,45058.0
2025-05-15,688019,395769985.0,30106397.0,35857815.0,9623.0
2025-05-15,688041,3310442143.0,98868500.0,100045537.0,127011.0
2025-05-15,688110,809759207.0,28819901.0,12971012.0,57517.0
2025-05-15,688123,340374130.0,15994787.0,28656917.0,15169.0
2025-05-15,688126,761222275.0,10764137.0,12986549.0,207880.0
2025-05-15,688160,122852343.0,11426720.0,14088577.0,0.0
2025-05-15,688256,5462019231.0,159301248.0,305561337.0,26766.0
2025-05-15,688320,300592815.0,17752577.0,18989711.0,0.0
2025-05-15,688396,688040373.0,6364660.0,8581997.0,81738.0
2025-05-15,688498,381339822.0,17212086.0,17439131.0,3953.0
2025-05-15,688525,1412866702.0,57934473.0,60339848.0,127003.0
2025-05-15,688676,685991947.0,32507351.0,49850298.0,49889.0
2025-05-15,688728,276215986.0,4029435.0,5363918.0,0.0
2025-05-15,688766,523316353.0,16525838.0,19493458.0,5685.0
2025-05-15,688981,7499190589.0,219454829.0,257411155.0,226107.0
2025-07-15,600183,484530726.0,152035064.0,161826285.0,150900.0
2025-07-15,600406,1875044105.0,43049221.0,42011928.0,243017.0
2025-07-15,600584,2280366674.0,115942503.0,89619105.0,90800.0
2025-07-15,600703,4259236818.0,28860646.0,57115959.0,125900.0
2025-07-15,600745,1944261669.0,80558540.0,92942117.0,26200.0
2025-07-15,600900,9821323378.0,110188168.0,80531767.0,1083200.0
2025-07-15,601138,2280540218.0,572422127.0,402748664.0,606800.0
2025-07-15,601985,1778956568.0,153076481.0,117161800.0,934100.0
2025-07-15,603019,6160995187.0,523867582.0,294637246.0,132900.0
2025-07-15,603083,920194786.0,343208569.0,314512175.0,70000.0
2025-07-15,603501,3747518163.0,252401094.0,214197995.0,47200.0
2025-07-15,603986,3121728876.0,305541393.0,202068832.0,62300.0
2025-07-15,605358,844037750.0,13777271.0,17246916.0,245352.0
2025-07-15,688008,2916361374.0,495920775.0,411657758.0,115795.0
2025-07-15,688012,2759065254.0,92739567.0,92447774.0,46652.0
2025-07-15,688017,891794405.0,56335542.0,69181053.0,38009.0
2025-07-15,688019,457936401.0,63111141.0,46352041.0,20753.0
2025-07-15,688041,3294388790.0,160477932.0,289427753.0,123619.0
2025-07-15,688110,825763367.0,51897327.0,48637130.0,52247.0
2025-07-15,688123,375132134.0,40477542.0,21125098.0,17605.0
2025-07-15,688126,731098094.0,20681420.0,22801787.0,242813.0
2025-07-15,688160,100032654.0,19909761.0,26979280.0,0.0
2025-07-15,688256,3453631663.0,279259937.0,309836844.0,18908.0
2025-07-15,688320,268719905.0,36362355.0,29399533.0,0.0
2025-07-15,688396,669783486.0,12198298.0,8724670.0,85856.0
2025-07-15,688498,401372860.0,111083572.0,88211582.0,5844.0
2025-07-15,688525,1220084271.0,69669457.0,92020426.0,160442.0
2025-07-15,688676,610246751.0,49910373.0,51751783.0,117992.0
2025-07-15,688728,221325179.0,7164447.0,12790082.0,208164.0
2025-07-15,688766,458839737.0,15445603.0,16696169.0,7983.0
2025-07-15,688981,7127916194.0,173598270.0,193149817.0,258804.0
2025-08-15,600183,595910998.0,200631815.0,207212237.0,217000.0
2025-08-15,600406,1537420627.0,91066168.0,86425850.0,276677.0
2025-08-15,600584,2632714227.0,252914684.0,238085594.0,153600.0
2025-08-15,600703,4321069789.0,83690165.0,93159815.0,109900.0
2025-08-15,600745,2082486891.0,96163510.0,101876592.0,22800.0
2025-08-15,600900,10985160405.0,173545442.0,184967936.0,878800.0
2025-08-15,601138,3706031884.0,1197434774.0,1191246769.0,607000.0
2025-08-15,601985,2009672633.0,106052059.0,98759798.0,1821100.0
2025-08-15,603019,7012175348.0,648339062.0,677860382.0,103900.0
2025-08-15,603083,1093606153.0,199290389.0,170811219.0,49700.0
2025-08-15,603501,4165991712.0,304672617.0,343619528.0,44465.0
2025-08-15,603986,3264423756.0,235379049.0,352886036.0,54200.0
2025-08-15,605358,937792592.0,34986449.0,43725839.0,261352.0
2025-08-15,688008,3239156525.0,521670406.0,461596016.0,124387.0
2025-08-15,688012,2872891627.0,280827207.0,256861594.0,47042.0
2025-08-15,688017,931839381.0,183859893.0,181248757.0,43363.0
2025-08-15,688019,385866531.0,58471830.0,51368077.0,18873.0
2025-08-15,688041,4948693054.0,1026117309.0,999736699.0,169753.0
2025-08-15,688110,2130476141.0,807059136.0,691951171.0,68139.0
2025-08-15,688123,540623155.0,65134794.0,72870890.0,12766.0
2025-08-15,688126,877168596.0,46611682.0,67796058.0,224407.0
2025-08-15,688160,142764832.0,35352224.0,27956532.0,0.0
2025-08-15,688256,5849350070.0,1234623178.0,1051367694.0,35032.0
2025-08-15,688320,292991309.0,34035987.0,35751797.0,0.0
2025-08-15,688396,749763874.0,40637307.0,62315599.0,73956.0
2025-08-15,688498,371666473.0,57876059.0,62909573.0,6244.0
2025-08-15,688525,1187632763.0,119138833.0,139633356.0,149051.0
2025-08-15,688676,588736906.0,125517026.0,150727646.0,109178.0
2025-08-15,688728,260003743.0,11496527.0,13415701.0,123205.0
2025-08-15,688766,508719885.0,27336063.0,37617171.0,7756.0
2025-08-15,688981,8138520521.0,1060186314.0,958519697.0,266125.0
2025-09-15,600183,901046496.0,284910714.0,299278692.0,221200.0
2025-09-15,600406,1589922391.0,86978783.0,111983408.0,314535.0
2025-09-15,600584,3266848101.0,274390929.0,265367927.0,196500.0
2025-09-15,600703,4852634570.0,313333376.0,225102999.0,20100.0
2025-09-15,600745,2487582234.0,418765946.0,340669150.0,12100.0
2025-09-15,600900,10437458223.0,221433685.0,149286997.0,473800.0
2025-09-15,601138,6989409705.0,1440083330.0,1444824525.0,466600.0
2025-09-15,601985,2212051509.0,75644789.0,79317804.0,1736900.0
2025-09-15,603019,8928251813.0,1930232798.0,2042822483.0,166100.0
2025-09-15,603083,2276648947.0,1011659040.0,899034096.0,80900.0
2025-09-15,603501,5154991001.0,817787514.0,575777487.0,63165.0
2025-09-15,603986,5321774453.0,1183553987.0,1370259527.0,81300.0
2025-09-15,605358,941844362.0,43119485.0,40888870.0,250152.0
2025-09-15,688008,5298743569.0,744355911.0,702313736.0,198564.0
2025-09-15,688012,3269271669.0,272363943.0,342447988.0,63896.0
2025-09-15,688017,1302912022.0,356078271.0,258491948.0,52736.0
2025-09-15,688019,652525094.0,48049329.0,77838900.0,23692.0
2025-09-15,688041,8336842725.0,1973544368.0,1810823005.0,205468.0
2025-09-15,688110,2726300767.0,531511892.0,435281275.0,73399.0
2025-09-15,688123,576434610.0,136885024.0,70352278.0,9564.0
2025-09-15,688126,1177165334.0,105891840.0,94423022.0,218799.0
2025-09-15,688160,166011387.0,36922146.0,34256132.0,0.0
2025-09-15,688256,14520183336.0,2745542414.0,1999855642.0,30646.0
2025-09-15,688320,392828279.0,32448114.0,34852711.0,0.0
2025-09-15,688396,906219919.0,87725654.0,70917404.0,82149.0
2025-09-15,688498,642143648.0,100047581.0,114859145.0,6344.0
2025-09-15,688525,1525074813.0,383094200.0,295185331.0,193624.0
2025-09-15,688676,599887834.0,63968442.0,107897407.0,47783.0
2025-09-15,688728,339973705.0,33999404.0,30516386.0,36820.0
2025-09-15,688766,627888745.0,173907772.0,164734356.0,13155.0
2025-09-15,688981,12746157486.0,1865920644.0,1528585403.0,308370.0
2025-10-15,600183,1099152468.0,402448045.0,203269017.0,216900.0
2025-10-15,600406,1470645568.0,157999715.0,140388266.0,227955.0
2025-10-15,600584,4156877287.0,447799266.0,506029932.0,227600.0
2025-10-15,600703,4891916815.0,159139503.0,154687751.0,72000.0
2025-10-15,600745,2328270251.0,800741199.0,859396023.0,19400.0
2025-10-15,600900,10159590506.0,217973147.0,215467144.0,670100.0
2025-10-15,601138,6541917131.0,1170459890.0,1294306891.0,517700.0
2025-10-15,601985,2127259848.0,155926809.0,144511900.0,1123700.0
2025-10-15,603019,10215529333.0,893207396.0,705967465.0,138700.0
2025-10-15,603083,1985472044.0,250033980.0,263746738.0,64400.0
2025-10-15,603501,5100499907.0,356992175.0,314639466.0,72000.0
2025-10-15,603986,5643146271.0,936368504.0,1031194037.0,54000.0
2025-10-15,605358,986384658.0,64914513.0,99492784.0,359552.0
2025-10-15,688008,4952914949.0,774978064.0,709804020.0,261726.0
2025-10-15,688012,3538276743.0,424101572.0,384940967.0,47097.0
2025-10-15,688017,1207690342.0,80968838.0,129087245.0,63533.0
2025-10-15,688019,632574925.0,39162462.0,66234171.0,17612.0
2025-10-15,688041,8254197426.0,1088784480.0,862194737.0,206284.0
2025-10-15,688110,2888790330.0,494667939.0,393307026.0,45869.0
2025-10-15,688123,916474975.0,145380258.0,173519115.0,19530.0
2025-10-15,688126,1448226688.0,204132539.0,169868596.0,199485.0
2025-10-15,688160,163142831.0,22644371.0,19766115.0,0.0
2025-10-15,688256,13447851368.0,946937979.0,830861157.0,29602.0
2025-10-15,688320,363291078.0,11506377.0,16215947.0,0.0
2025-10-15,688396,1052090920.0,88359715.0,123243849.0,98036.0
2025-10-15,688498,592323105.0,36222724.0,105708723.0,3590.0
2025-10-15,688525,1897210202.0,373038296.0,491831527.0,135202.0
2025-10-15,688676,773222981.0,315250556.0,257442512.0,190113.0
2025-10-15,688728,351021954.0,33411486.0,17366115.0,58270.0
2025-10-15,688766,725445741.0,127182505.0,160363979.0,12689.0
2025-10-15,688981,13980349719.0,1487903718.0,1673146479.0,276375.0
2025-12-15,600183,1249667595.0,112075640.0,254077385.0,133900.0
2025-12-15,600406,1829947666.0,69856193.0,78824378.0,183134.0
2025-12-15,600584,3529109176.0,111176671.0,104855898.0,179500.0
2025-12-15,600703,4728552666.0,119217170.0,136198010.0,111800.0
2025-12-15,600745,2667180874.0,104282844.0,112076632.0,20500.0
2025-12-15,600900,9634179953.0,101564892.0,62853490.0,637600.0
2025-12-15,601138,10070370505.0,930413979.0,893950259.0,538900.0
2025-12-15,601985,2217825000.0,87719230.0,92560885.0,1953100.0
2025-12-15,603019,9959445730.0,709590969.0,505716340.0,231000.0
2025-12-15,603083,3233430609.0,398467093.0,360061362.0,87367.0
2025-12-15,603501,5092817491.0,222442612.0,180013801.0,105275.0
2025-12-15,603986,5315758667.0,367106508.0,528067859.0,72647.0
2025-12-15,605358,1001918708.0,172375509.0,207659113.0,339000.0
2025-12-15,688008,6129992872.0,347794942.0,366331727.0,92248.0
2025-12-15,688012,3800358460.0,427390713.0,380428283.0,62364.0
2025-12-15,688017,996711819.0,55951534.0,54621664.0,49039.0
2025-12-15,688019,638334785.0,69861463.0,47970161.0,30676.0
2025-12-15,688041,7824263355.0,397305158.0,394359643.0,148123.0
2025-12-15,688110,3087126076.0,182163723.0,253617194.0,54276.0
2025-12-15,688123,875908006.0,42333723.0,48595099.0,10027.0
2025-12-15,688126,1492600857.0,50525678.0,61031324.0,250198.0
2025-12-15,688160,163255925.0,13008352.0,13511970.0,0.0
2025-12-15,688256,14493235309.0,1336089689.0,878120941.0,25775.0
2025-12-15,688320,203664037.0,11850610.0,14796645.0,0.0
2025-12-15,688396,996834130.0,85998655.0,75625279.0,76223.0
2025-12-15,688498,793308843.0,185946328.0,230045406.0,7803.0
2025-12-15,688525,2111542165.0,178458347.0,205436585.0,230701.0
2025-12-15,688676,1004346021.0,194082655.0,272732942.0,167003.0
2025-12-15,688728,375796876.0,10747278.0,14604281.0,351582.0
2025-12-15,688766,868523123.0,52378633.0,68500154.0,12180.0
2025-12-15,688981,12742953022.0,520864544.0,537180738.0,218177.0
2026-01-15,600183,1487674465.0,206971993.0,188905606.0,236700.0
2026-01-15,600406,2071476151.0,211786692.0,125061833.0,207094.0
2026-01-15,600584,3188407265.0,511429881.0,412165941.0,157500.0
2026-01-15,600703,5153484361.0,203949266.0,112072931.0,39600.0
2026-01-15,600745,2744415272.0,208299088.0,205179758.0,16500.0
2026-01-15,600900,11729279581.0,348763979.0,141075665.0,914200.0
2026-01-15,601138,10729769129.0,907334889.0,800239223.0,540140.0
2026-01-15,601985,2376550014.0,164467827.0,84412378.0,1163500.0
2026-01-15,603019,8898061655.0,643713898.0,578692676.0,108000.0
2026-01-15,603083,3333946473.0,591907276.0,429206869.0,64600.0
2026-01-15,603501,5205181090.0,263243450.0,303949311.0,115475.0
2026-01-15,603986,7685144600.0,945517872.0,877617849.0,66047.0
2026-01-15,605358,1126635548.0,137317149.0,127145367.0,218400.0
2026-01-15,688008,7291581422.0,1100789534.0,686180779.0,186578.0
2026-01-15,688012,3311576337.0,701287166.0,507838137.0,51941.0
2026-01-15,688017,1336494588.0,221356882.0,286425876.0,46006.0
2026-01-15,688019,577498472.0,188109374.0,123043487.0,29064.0
2026-01-15,688041,7825527037.0,833068965.0,599641540.0,139226.0
2026-01-15,688110,3452960417.0,279838058.0,249129020.0,49703.0
2026-01-15,688123,1263410984.0,179216224.0,111064709.0,23206.0
2026-01-15,688126,1548323706.0,171470418.0,179246032.0,173954.0
2026-01-15,688160,226562258.0,47227843.0,53232754.0,2646.0
2026-01-15,688256,15026225905.0,880441593.0,711329258.0,25579.0
2026-01-15,688320,211053587.0,13702964.0,20513122.0,600.0
2026-01-15,688396,965092925.0,143904841.0,175675177.0,43602.0
2026-01-15,688498,1474600572.0,383177433.0,269255900.0,7376.0
2026-01-15,688525,2983542051.0,1052628866.0,932253118.0,182312.0
2026-01-15,688676,1352863267.0,370109370.0,337547297.0,158752.0
2026-01-15,688728,383265728.0,25270261.0,27451621.0,359003.0
2026-01-15,688766,1048735070.0,215062572.0,251175662.0,11668.0
2026-01-15,688981,13109393222.0,1114958680.0,833639890.0,193643.0
2026-04-15,600183,2268596002.0,488133440.0,653510205.0,146800.0
2026-04-15,600406,2534370760.0,305077300.0,225719303.0,435794.0
2026-04-15,600584,3176793067.0,252565964.0,264108229.0,118000.0
2026-04-15,600703,4510844082.0,253008176.0,238108967.0,121900.0
2026-04-15,600745,2365254413.0,68256034.0,41247694.0,6200.0
2026-04-15,600900,12057198133.0,140905215.0,194548757.0,868500.0
2026-04-15,601138,8909175188.0,1014778013.0,1030931612.0,619940.0
2026-04-15,601985,2186089060.0,78723604.0,69671844.0,669000.0
2026-04-15,603019,7911968866.0,601997695.0,544231284.0,95100.0
2026-04-15,603083,2742646759.0,822232967.0,919260983.0,97000.0
2026-04-15,603501,5301249376.0,292866883.0,232391750.0,108000.0
2026-04-15,603986,9287958463.0,1373591927.0,1383841718.0,90779.0
2026-04-15,605358,982345966.0,49540580.0,45513572.0,67700.0
2026-04-15,688008,7506252437.0,1109834544.0,755379288.0,150138.0
2026-04-15,688012,3431830750.0,450964667.0,418225508.0,56928.0
2026-04-15,688017,1372933871.0,147257529.0,126062802.0,46714.0
2026-04-15,688019,618466769.0,84007533.0,43808498.0,30465.0
2026-04-15,688041,6948909519.0,1205038813.0,807088496.0,149805.0
2026-04-15,688110,2927311466.0,232639861.0,214904979.0,115079.0
2026-04-15,688123,1202713276.0,185921227.0,205504439.0,45827.0
2026-04-15,688126,1510880934.0,63549382.0,52964885.0,265249.0
2026-04-15,688160,275581261.0,35111372.0,26178070.0,2400.0
2026-04-15,688256,19624663019.0,2223978156.0,1627945114.0,36402.0
2026-04-15,688320,193027567.0,5733759.0,8930169.0,7000.0
2026-04-15,688396,1340509065.0,146007998.0,115815411.0,78923.0
2026-04-15,688498,1692574130.0,502259340.0,516666695.0,13407.0
2026-04-15,688525,7898662239.0,1743750946.0,1541215420.0,174235.0
2026-04-15,688676,1115988577.0,172317192.0,136778835.0,207768.0
2026-04-15,688728,423012587.0,20048299.0,13657918.0,482340.0
2026-04-15,688766,1352170410.0,254774488.0,209556367.0,13015.0
2026-04-15,688981,11633126589.0,903751918.0,901894392.0,237943.0
2026-05-15,600183,2352041974.0,488551693.0,520370732.0,214100.0
2026-05-15,600406,3196860452.0,343798976.0,368402956.0,632494.0
2026-05-15,600584,4768765104.0,1764416336.0,1785302526.0,218500.0
2026-05-15,600703,4435354875.0,615567663.0,1014301305.0,49400.0
2026-05-15,600900,11916542555.0,198069750.0,291346286.0,798600.0
2026-05-15,601138,12023324663.0,2739042713.0,2978737163.0,727640.0
2026-05-15,601985,1956861252.0,93957605.0,109339414.0,1068200.0
2026-05-15,603019,9570667662.0,926172719.0,960601499.0,117800.0
2026-05-15,603083,3391025633.0,622892059.0,608697444.0,78600.0
2026-05-15,603501,5450808774.0,560267693.0,506383801.0,123000.0
2026-05-15,603986,13591320714.0,3486541785.0,3261544356.0,73500.0
2026-05-15,605358,1267876698.0,253592038.0,221123738.0,368801.0
2026-05-15,688008,14548674985.0,4384538497.0,4177625465.0,207926.0
2026-05-15,688012,4485493584.0,2060004046.0,1596352507.0,68969.0
2026-05-15,688017,1857072367.0,820557638.0,614132598.0,54577.0
2026-05-15,688019,1177313854.0,314142913.0,275656258.0,33460.0
