stock_code,unlock_date,unlock_shares,unlock_ratio_mcap,unlock_ratio_float
300223,2022-03-11,9090909.0,0.018877651598,0.02705501454
300223,2021-05-24,185062284.0,0.394608112805,0.570936034003
300223,2021-03-11,9090909.0,0.019384535664,0.065366435603
300223,2015-01-09,1371994.0,0.003298057692,0.005884000087
300223,2014-06-03,41070423.0,0.098726980769,0.179768102505
300223,2014-01-02,457331.0,0.004397413462,0.009788347382
300223,2013-01-04,1973175.0,0.004910576923,0.011038665113
300223,2012-05-31,33127077.0,0.189942307692,0.431743889717
300223,2011-08-31,4000000.0,0.05,0.2
688008,2022-07-22,593241225.0,0.523298769767,0.523298769767
688008,2021-12-06,112981400.0,0.099892457262,0.210084950845
688008,2021-07-22,3389441.0,0.002996772834,0.00797876515
688008,2020-07-22,341113013.99999994,0.30191965006,0.811783755636
688008,2020-01-22,4703973.0,0.004163493692,0.059477099978
002185,2022-05-09,464480873.99999994,0.144947136598,0.144983801501
002185,2016-11-28,159411398.0,0.14960389448,0.149653958415
002185,2012-11-05,52640000.0,0.081008544062,0.081053678855
002185,2011-09-22,139425000.0,0.373563218391,0.373563218391
301308,2025-08-05,300000000.0,0.370622281177,0.566128881206
301308,2023-08-15,362299.99999999994,0.000877528138,0.003210050899
301308,2023-08-07,78901954.0,0.191108707609,0.701338520751
301308,2023-02-06,2018463.0000000002,0.004888926519,0.05940709543
688110,2024-12-10,165713025.00000003,0.37470461431,0.37470461431
688110,2023-12-11,3313452.0,0.007492264134,0.011981959735
688110,2023-05-18,20037318.0,0.045307696924,0.072695146301
688110,2022-12-12,163773568.0,0.370319180593,0.646850899866
688110,2022-06-10,4625693.0,0.010459458522,0.050508815088
688525,2025-12-30,113936000.0,0.24486083136,0.24486083136
688525,2025-10-13,30025284.0,0.064334154622,0.085112362606
688525,2024-12-30,2151645.0,0.004989433479,0.006781013416
688525,2024-12-16,2625000.0,0.006087092844,0.008329295687
688525,2024-11-26,840000.0,0.00194786971,0.002687761783
688525,2024-10-28,2750000.0,0.006376954408,0.008822934067
688525,2024-09-27,1400000.0,0.003246449517,0.004531658045
688525,2024-09-24,2056482.0,0.004768760711,0.006686926579
688525,2024-09-02,51195284.0,0.119162534589,0.168479501421
688525,2024-07-29,4632000.0,0.010781478626,0.018332120486
688525,2024-01-02,212164747.0,0.493029007917,0.845633901843
688525,2023-06-30,1791495.0,0.004163080884,0.046256507107
001309,2027-11-22,61535.0,0.000271263733,0.000373131998
001309,2027-10-14,466620.0,0.002056993306,0.002829460516
001309,2027-08-02,205799.99999999997,0.00090722477,0.001247916879
001309,2027-06-21,102556.99999999999,0.000452100344,0.000621878578
001309,2026-10-14,466620.0,0.002056993306,0.002829460516
001309,2026-09-08,526280.0,0.002319991507,0.003191223009
001309,2026-07-31,205799.99999999997,0.00090722477,0.001247916879
001309,2026-07-23,1824144.0,0.008041344128,0.011061127735
001309,2026-04-21,450486.0,0.001985870058,0.002792388252
001309,2025-11-10,622160.0,0.00220101902,0.003104137398
001309,2025-10-09,613991.0,0.002674718901,0.003783950911
